# source, target, _graphml_edge_id, bridge, crs, geometry, highway, lanes, length, name, oneway, osmid, ref, simplified, streets_per_node
238,228,0,,,"LINESTRING (-85.2402 31.567211, -85.240183 31.5669, -85.240118 31.566166, -85.24011 31.565962, -85.24014099999999 31.56544, -85.24015900000001 31.564709, -85.240166 31.563975, -85.240163 31.563536, -85.240167 31.563421)",residential,,421.81100000000004,Phillips Street,False,7712972,,,
238,276,0,,,"LINESTRING (-85.2402 31.567211, -85.24034399999999 31.567208, -85.241198 31.567157, -85.241625 31.567116, -85.241709 31.567101, -85.241792 31.56708, -85.241928 31.567061)",residential,,164.856,Crawford Street,False,7713869,,,
238,275,0,,,"LINESTRING (-85.2402 31.567211, -85.239914 31.567224, -85.23957900000001 31.567222, -85.239493 31.567233)",residential,,67.113,Crawford Street,False,7713869,,,
239,169,0,,,"LINESTRING (-85.25653 31.550161, -85.25641 31.550149, -85.255554 31.550116, -85.25546799999999 31.550118, -85.255381 31.550114, -85.25536099999999 31.550226, -85.255296 31.551329, -85.25527 31.55185, -85.25526000000001 31.552062, -85.255229 31.552428, -85.255152 31.553511)",residential,,487.47799999999995,"['Ann Drive', 'Ward Drive']",False,"[7712537, 7712987]",,,
239,260,0,,,"LINESTRING (-85.25653 31.550161, -85.25658199999999 31.550157, -85.256669 31.550161)",residential,,13.203,Ann Street,False,7713243,,,
239,318,0,,,"LINESTRING (-85.25653 31.550161, -85.25646500000001 31.550772, -85.256435 31.551114)",residential,,106.35399999999998,Hillside Drive,False,7716421,,,
240,140,0,,,"LINESTRING (-85.262711 31.576503, -85.26254 31.576626, -85.262377 31.576674, -85.26229499999999 31.576687, -85.26204 31.576703, -85.26118200000001 31.576725, -85.260921 31.576737)",residential,,175.739,M L Tillis Drive,False,7713004,,,
240,252,0,,,"LINESTRING (-85.262711 31.576503, -85.2641 31.577126, -85.26418200000001 31.577165)",primary,2,157.60000000000002,East Washington Street,False,107903673,AL 10,,
240,232,0,,,"LINESTRING (-85.262711 31.576503, -85.262365 31.576333, -85.262237 31.576252)",primary,2,52.94200000000001,East Washington Street,False,107903673,AL 10,,
241,242,0,,,"LINESTRING (-85.248062 31.569407, -85.248186 31.569411, -85.248439 31.569426, -85.249287 31.569459, -85.24950800000001 31.569459)",residential,,137.142,East Kelly,False,7713106,,,
241,244,0,,,"LINESTRING (-85.248062 31.569407, -85.248052 31.569834, -85.24800399999999 31.570806)",residential,,155.667,Bradley Street,False,7713107,,,
241,243,0,,,"LINESTRING (-85.248062 31.569407, -85.248085 31.569103, -85.248131 31.568002, -85.24815099999999 31.567866)",residential,,171.61700000000002,Bradley Street,False,7713107,,,
242,215,0,,,"LINESTRING (-85.24950800000001 31.569459, -85.25019500000001 31.569471, -85.250347 31.56948)",residential,,79.534,East Kelly,False,7713106,,,
242,241,0,,,"LINESTRING (-85.24950800000001 31.569459, -85.249287 31.569459, -85.248439 31.569426, -85.248186 31.569411, -85.248062 31.569407)",residential,,137.142,East Kelly,False,7713106,,,
242,296,0,,,"LINESTRING (-85.24950800000001 31.569459, -85.249495 31.569632, -85.249477 31.570073, -85.249456 31.570439, -85.249441 31.570874)",secondary,,157.48,Doswell Street,False,7714560,AL 95,,
242,67,0,,,"LINESTRING (-85.24950800000001 31.569459, -85.24951299999999 31.569198, -85.249511 31.569126, -85.249501 31.569058, -85.24940100000001 31.568793)",secondary,,75.606,Doswell Street,False,7714560,AL 95,,
243,241,0,,,"LINESTRING (-85.24815099999999 31.567866, -85.248131 31.568002, -85.248085 31.569103, -85.248062 31.569407)",residential,,171.617,Bradley Street,False,7713107,,,
243,280,0,,,"LINESTRING (-85.24815099999999 31.567866, -85.248304 31.567998, -85.248588 31.56821)",secondary,,56.400999999999996,Columbia Road,False,7716771,AL 95,,
243,198,0,,,"LINESTRING (-85.24815099999999 31.567866, -85.24810100000001 31.567813, -85.247986 31.567666)",secondary,,27.205,Columbia Road,False,7716771,AL 95,,
244,245,0,,,"LINESTRING (-85.24800399999999 31.570806, -85.247969 31.571327, -85.24796600000001 31.571513)",residential,,78.711,Bradley Street,False,7713107,,,
244,241,0,,,"LINESTRING (-85.24800399999999 31.570806, -85.248052 31.569834, -85.248062 31.569407)",residential,,155.667,Bradley Street,False,7713107,,,
244,296,0,,,"LINESTRING (-85.24800399999999 31.570806, -85.24816 31.570822, -85.248929 31.570853, -85.24927 31.570861, -85.249441 31.570874)",residential,,136.403,East Williams Street,False,7714348,,,
244,295,0,,,"LINESTRING (-85.24800399999999 31.570806, -85.247888 31.570804, -85.247378 31.570771, -85.24651900000001 31.570738, -85.246092 31.570715, -85.24592 31.570711, -85.245831 31.570702, -85.24574699999999 31.570679, -85.24567 31.570641, -85.24561199999999 31.570584, -85.245575 31.570516, -85.245555 31.570442, -85.245548 31.570368, -85.24557900000001 31.569927, -85.24562 31.568979, -85.245633 31.568904)",residential,,419.484,East Williams Street,False,7714348,,,
245,248,0,,,,primary,2,12.612,East Washington Street,False,107903579,AL 10;AL 95,,
245,244,0,,,"LINESTRING (-85.24796600000001 31.571513, -85.247969 31.571327, -85.24800399999999 31.570806)",residential,,78.711,Bradley Street,False,7713107,,,
245,249,0,,,"LINESTRING (-85.24796600000001 31.571513, -85.248516 31.571532, -85.249281 31.571557, -85.249421 31.571556)",primary,2,137.93900000000002,East Washington Street,False,107903579,AL 10;AL 95,,
246,80,0,,,"LINESTRING (-85.23684799999999 31.569902, -85.236966 31.569927, -85.237467 31.570019, -85.238141 31.570141, -85.23864 31.570234, -85.239395 31.57037, -85.24040100000001 31.570557, -85.240906 31.570645, -85.241615 31.570776, -85.24216300000001 31.570878, -85.24292 31.57101, -85.24339000000001 31.571101, -85.24342 31.571107, -85.243638 31.57114)",primary,2,657.865,East Washington Street,False,7713131,AL 10,,
246,65,0,,,"LINESTRING (-85.23684799999999 31.569902, -85.236628 31.569867, -85.235957 31.569742, -85.234109 31.569408, -85.234028 31.569391, -85.233881 31.569373)",primary,2,287.22,East Washington Street,False,7713131,AL 10,,
246,66,0,,,"LINESTRING (-85.23684799999999 31.569902, -85.236752 31.57016, -85.23658 31.570711)",residential,,93.493,Betty Street,False,7716138,,,
247,248,0,,,"LINESTRING (-85.245689 31.571436, -85.245778 31.571437, -85.246292 31.571454, -85.247833 31.571508)",primary,2,203.276,East Washington Street,False,7713131,AL 10,,
247,80,0,,,"LINESTRING (-85.245689 31.571436, -85.245262 31.571405, -85.24491999999999 31.571363, -85.24458300000001 31.57131, -85.243638 31.57114)",primary,2,197.3,East Washington Street,False,7713131,AL 10,,
247,51,0,,,"LINESTRING (-85.245689 31.571436, -85.245654 31.571825, -85.245626 31.572044, -85.245634 31.57218)",residential,,83.02,Armory,False,7715281,,,
248,245,0,,,,primary,2,12.612,East Washington Street,False,107903579,AL 10;AL 95,,
248,247,0,,,"LINESTRING (-85.247833 31.571508, -85.246292 31.571454, -85.245778 31.571437, -85.245689 31.571436)",primary,2,203.27599999999998,East Washington Street,False,7713131,AL 10,,
248,270,0,,,"LINESTRING (-85.247833 31.571508, -85.24769499999999 31.571697, -85.24765600000001 31.571764, -85.24748099999999 31.572016, -85.246358 31.573578, -85.24549399999999 31.574844, -85.245071 31.575483, -85.244603 31.576188, -85.244559 31.576249)",secondary,,611.74,,False,7713469,AL 95,,
249,296,0,,,"LINESTRING (-85.249421 31.571556, -85.249441 31.571026, -85.249441 31.570874)",secondary,,75.866,Doswell Street,False,7714560,AL 95,,
249,11,0,,,"LINESTRING (-85.249421 31.571556, -85.249425 31.571751, -85.249388 31.572782, -85.249368 31.573149, -85.24930500000001 31.574617, -85.249313 31.574982, -85.249347 31.575125, -85.249438 31.575248, -85.249583 31.575319, -85.24974899999999 31.575346, -85.250598 31.575423, -85.250766 31.575436, -85.25085199999999 31.575443, -85.25102200000001 31.575431, -85.251189 31.575397, -85.25126299999999 31.575372)",residential,,590.43,North Doswell Street,False,7716838,,,
249,245,0,,,"LINESTRING (-85.249421 31.571556, -85.249281 31.571557, -85.248516 31.571532, -85.24796600000001 31.571513)",primary,2,137.939,East Washington Street,False,107903579,AL 10;AL 95,,
249,217,0,,,"LINESTRING (-85.249421 31.571556, -85.249932 31.571582, -85.25021599999999 31.571596)",primary,2,75.447,East Washington Street,False,107903673,AL 10,,
250,301,0,,,"LINESTRING (-85.255717 31.571885, -85.25569400000001 31.572027, -85.25569299999999 31.572101, -85.25564799999999 31.572679, -85.255633 31.573052)",residential,,130.08,Lightfoot Road,False,7714466,,,
250,46,0,,,"LINESTRING (-85.255717 31.571885, -85.255735 31.571632, -85.255737 31.571604, -85.255764 31.571379)",residential,,56.452,West Williams Street,False,7716584,,,
250,206,0,,,"LINESTRING (-85.255717 31.571885, -85.255937 31.571911, -85.256528 31.572014, -85.256939 31.572117, -85.257336 31.572251, -85.25771899999999 31.572415, -85.257901 31.572511)",primary,2,220.119,East Washington Street,False,107903673,AL 10,,
250,191,0,,,"LINESTRING (-85.255717 31.571885, -85.25535600000001 31.571862, -85.255213 31.571854, -85.25322 31.571747, -85.252791 31.571729, -85.251941 31.571684, -85.25177100000001 31.571676, -85.251678 31.571676)",primary,2,383.36799999999994,East Washington Street,False,107903673,AL 10,,
251,209,0,,,"LINESTRING (-85.26004 31.574375, -85.259894 31.574472, -85.258976 31.575128, -85.258899 31.575178)",residential,,140.219,Marianna Drive,False,7715330,,,
251,232,0,,,"LINESTRING (-85.26004 31.574375, -85.260963 31.575304, -85.26125 31.575577, -85.26155900000001 31.57583, -85.261889 31.576064, -85.26209799999999 31.576191, -85.26217200000001 31.576231, -85.262237 31.576252)",primary,2,296.568,East Washington Street,False,107903673,AL 10,,
251,206,0,,,"LINESTRING (-85.26004 31.574375, -85.259304 31.573623, -85.259022 31.573348, -85.258731 31.57308, -85.258415 31.572833, -85.25814800000001 31.572653, -85.258009 31.572569, -85.257901 31.572511)",primary,2,291.19599999999997,East Washington Street,False,107903673,AL 10,,
252,233,0,,,"LINESTRING (-85.26418200000001 31.577165, -85.264225 31.576987, -85.264236 31.576915, -85.264242 31.57677, -85.26423200000001 31.576697, -85.264207 31.576628, -85.264156 31.576568, -85.264081 31.576532, -85.263578 31.576427, -85.263159 31.576343, -85.262744 31.576249, -85.262322 31.576149)",residential,,249.02100000000002,St Johns Road,False,7715841,,,
252,253,0,,,"LINESTRING (-85.26418200000001 31.577165, -85.26432699999999 31.577227, -85.265085 31.577568, -85.26546399999999 31.577734, -85.265658 31.577825)",primary,2,157.92000000000002,East Washington Street,False,107903673,AL 10,,
252,240,0,,,"LINESTRING (-85.26418200000001 31.577165, -85.2641 31.577126, -85.262711 31.576503)",primary,2,157.60000000000002,East Washington Street,False,107903673,AL 10,,
253,133,0,,,"LINESTRING (-85.265658 31.577825, -85.265517 31.577983, -85.26483 31.578738, -85.264585 31.579041, -85.2645 31.579152)",residential,,183.942,Roberts Trlr Pk Road,False,7715427,,,
253,254,0,,,"LINESTRING (-85.265658 31.577825, -85.265846 31.577907, -85.266266 31.578113)",primary,2,65.917,East Washington Street,False,107903673,AL 10,,
253,252,0,,,"LINESTRING (-85.265658 31.577825, -85.26546399999999 31.577734, -85.265085 31.577568, -85.26432699999999 31.577227, -85.26418200000001 31.577165)",primary,2,157.92,East Washington Street,False,107903673,AL 10,,
254,71,0,,,,primary,2,30.535,East Washington Street,False,107903673,AL 10,,
254,132,0,,,"LINESTRING (-85.266266 31.578113, -85.26617 31.578228, -85.266125 31.578291, -85.265888 31.578597, -85.265629 31.578889, -85.26519399999999 31.579338, -85.265146 31.579402, -85.26506000000001 31.579478)",residential,,190.27100000000002,Roberts Trlr Pk Road,False,7715427,,,
254,253,0,,,"LINESTRING (-85.266266 31.578113, -85.265846 31.577907, -85.265658 31.577825)",primary,2,65.917,East Washington Street,False,107903673,AL 10,,
255,256,0,,,"LINESTRING (-85.23625199999999 31.552714, -85.236386 31.552608, -85.236526 31.552527, -85.23668000000001 31.552464, -85.236762 31.552449, -85.23684799999999 31.552442, -85.237272 31.55243, -85.237781 31.552402, -85.23862699999999 31.552388, -85.23888100000001 31.552378, -85.239051 31.552367, -85.23921900000001 31.552369, -85.239302 31.552379, -85.239383 31.5524, -85.23953899999999 31.552456, -85.23961300000001 31.552491, -85.23974800000001 31.55258, -85.239857 31.552689, -85.23993 31.552723, -85.240014 31.552727, -85.240353 31.552725, -85.241032 31.552772, -85.241113 31.552752, -85.24123400000001 31.552651, -85.241308 31.552518)",residential,,515.617,Madaniel Place,False,7713174,,,
255,329,0,,,"LINESTRING (-85.23625199999999 31.552714, -85.23698899999999 31.553565, -85.23793499999999 31.554687, -85.237981 31.554735)",secondary,,278.12100000000004,George H Grimsley Highway,False,7715684,SR 95,,
255,36,0,,,"LINESTRING (-85.23625199999999 31.552714, -85.236163 31.552635, -85.23606700000001 31.552518, -85.236012 31.552463, -85.235803 31.552236, -85.23553800000001 31.551952, -85.23521 31.551619, -85.234938 31.551339, -85.233878 31.550296, -85.23291999999999 31.549366, -85.232838 31.54928)",secondary,,500.63,George H Grimsley Highway,False,7715684,SR 95,,
256,255,0,,,"LINESTRING (-85.241308 31.552518, -85.24123400000001 31.552651, -85.241113 31.552752, -85.241032 31.552772, -85.240353 31.552725, -85.240014 31.552727, -85.23993 31.552723, -85.239857 31.552689, -85.23974800000001 31.55258, -85.23961300000001 31.552491, -85.23953899999999 31.552456, -85.239383 31.5524, -85.239302 31.552379, -85.23921900000001 31.552369, -85.239051 31.552367, -85.23888100000001 31.552378, -85.23862699999999 31.552388, -85.237781 31.552402, -85.237272 31.55243, -85.23684799999999 31.552442, -85.236762 31.552449, -85.23668000000001 31.552464, -85.236526 31.552527, -85.236386 31.552608, -85.23625199999999 31.552714)",residential,,515.6170000000001,Madaniel Place,False,7713174,,,
257,258,0,,,"LINESTRING (-85.258234 31.565242, -85.258348 31.565245, -85.258774 31.565226, -85.25903 31.565233, -85.25928399999999 31.565266, -85.259456 31.565271, -85.25962699999999 31.565245, -85.2597 31.565239, -85.259818 31.565251)",residential,,150.801,Feggins Drive,False,7713184,,,
257,312,0,,,"LINESTRING (-85.258234 31.565242, -85.25823200000001 31.565366, -85.25818099999999 31.565728, -85.258112 31.566091, -85.258092 31.566165, -85.258054 31.566234, -85.257997 31.566291, -85.25792199999999 31.56633, -85.25777600000001 31.566356)",residential,,142.922,Rock Hill Circle,False,7714619,,,
257,178,0,,,"LINESTRING (-85.258234 31.565242, -85.258224 31.565102, -85.258207 31.564955, -85.25819 31.564882, -85.25815 31.564806, -85.25805699999999 31.564791, -85.257456 31.564755, -85.256598 31.564713, -85.25531599999999 31.564634, -85.25488799999999 31.564621, -85.25437599999999 31.564621)",residential,,407.89500000000004,Rock Hill Circle,False,7714619,,,
258,257,0,,,"LINESTRING (-85.259818 31.565251, -85.2597 31.565239, -85.25962699999999 31.565245, -85.259456 31.565271, -85.25928399999999 31.565266, -85.25903 31.565233, -85.258774 31.565226, -85.258348 31.565245, -85.258234 31.565242)",residential,,150.80100000000002,Feggins Drive,False,7713184,,,
259,152,0,,,,residential,,615.208,Field Road,False,7713232,,,
259,328,0,,,,secondary,,3.181,George H Grimsley Highway,False,7715684,SR 95,,
259,36,0,,,"LINESTRING (-85.23031400000001 31.545389, -85.230532 31.545793, -85.23069599999999 31.546129, -85.230991 31.546814, -85.23114200000001 31.547155, -85.23127700000001 31.547423, -85.23142900000001 31.547685, -85.23164199999999 31.548002, -85.23178 31.548185, -85.23187900000001 31.548305, -85.231982 31.548422, -85.23230700000001 31.548759, -85.23233399999999 31.548785, -85.232838 31.54928)",secondary,,499.124,George H Grimsley Highway,False,7715684,SR 95,,
260,239,0,,,"LINESTRING (-85.256669 31.550161, -85.25658199999999 31.550157, -85.25653 31.550161)",residential,,13.203,Ann Street,False,7713243,,,
261,227,0,,,"LINESTRING (-85.23729400000001 31.562353, -85.23729400000001 31.562428, -85.23729299999999 31.562455, -85.23726000000001 31.563666)",residential,,146.03799999999998,"['Bryant Drive', 'Bryant Street']",False,"[7713312, 7713796]",,,
262,263,0,,,"LINESTRING (-85.253511 31.570216, -85.25342499999999 31.570212, -85.253387 31.570208)",residential,,11.786999999999999,Harlem Street,False,7713334,,,
263,344,0,,,,residential,,87.277,West Williams Street,False,7716586,,,
263,264,0,,,"LINESTRING (-85.253387 31.570208, -85.253254 31.570192, -85.253167 31.570189, -85.253091 31.570231, -85.25306999999999 31.570307, -85.253052 31.570899, -85.25306 31.57098)",residential,,113.127,Harlem Street,False,7713334,,,
263,262,0,,,"LINESTRING (-85.253387 31.570208, -85.25342499999999 31.570212, -85.253511 31.570216)",residential,,11.786999999999999,Harlem Street,False,7713334,,,
264,263,0,,,"LINESTRING (-85.25306 31.57098, -85.253052 31.570899, -85.25306999999999 31.570307, -85.253091 31.570231, -85.253167 31.570189, -85.253254 31.570192, -85.253387 31.570208)",residential,,113.12699999999998,Harlem Street,False,7713334,,,
264,344,0,,,"LINESTRING (-85.25306 31.57098, -85.253107 31.570982, -85.25343100000001 31.570992)",residential,,35.173,West Williams Street,False,7716584,,,
264,190,0,,,"LINESTRING (-85.25306 31.57098, -85.252951 31.570984, -85.25286800000001 31.570978, -85.252353 31.57096, -85.251716 31.570944)",residential,,127.43200000000002,West Williams Street,False,7716584,,,
265,266,0,,,"LINESTRING (-85.24703599999999 31.56491, -85.248041 31.564981, -85.248639 31.56502, -85.248808 31.565026)",residential,,168.392,East Clendinen Street,False,7713369,,,
